date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:47:14	73/73	---M--	200	added ('OK')	text/plain	etag:%225d522441-49%22	https://confettidesign.com.au/robots.txt		(from )
17:47:14	118453/118453	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Feb%202021%2006:47:14%20GMT	https://confettidesign.com.au/	C:/Ikroons/Website/confettidesign.com.au/index.html	(from )
17:47:15	815/815	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22c47b92d82997e31ae4119c1319f42174%22	https://confettidesign.com.au/comments/feed/	C:/Ikroons/Website/confettidesign.com.au/comments/feed/index.html	(from https://confettidesign.com.au/)
17:47:15	51433/51433	---MCZ	200	added ('OK')	text/css	etag:W/%225ff645f9-c8e9%22	https://confettidesign.com.au/wp-includes/css/dist/block-library/style.min.css?ver=5.6.1	C:/Ikroons/Website/confettidesign.com.au/wp-includes/css/dist/block-library/style.mind96d.css	(from https://confettidesign.com.au/)
17:47:15	155434/155434	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22bed9c9630641ebbdcc2247b175f3e7b4%22	https://confettidesign.com.au/feed/	C:/Ikroons/Website/confettidesign.com.au/feed/index.html	(from https://confettidesign.com.au/)
17:47:16	1920/1920	---MCZ	200	added ('OK')	text/css	etag:W/%225fdf61d4-780%22	https://confettidesign.com.au/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.3.2	C:/Ikroons/Website/confettidesign.com.au/wp-content/plugins/contact-form-7/includes/css/styles9dff.css	(from https://confettidesign.com.au/)
17:47:16	105812/105812	---MCZ	200	added ('OK')	text/css	etag:W/%225ffd99df-19d54%22	https://confettidesign.com.au/wp-content/plugins/g-business-reviews-rating/wp/css/css.css?ver=5.6.1	C:/Ikroons/Website/confettidesign.com.au/wp-content/plugins/g-business-reviews-rating/wp/css/cssd96d.css	(from https://confettidesign.com.au/)
17:47:16	38503/38503	---MCZ	200	added ('OK')	text/css	etag:W/%225d522579-9667%22	https://confettidesign.com.au/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8.3	C:/Ikroons/Website/confettidesign.com.au/wp-content/plugins/revslider/public/assets/css/settingsf542.css	(from https://confettidesign.com.au/)
17:47:16	628/628	---MCZ	200	added ('OK')	text/css	etag:W/%225d522452-274%22	https://confettidesign.com.au/wp-content/themes/maison/style.css?ver=5.6.1	C:/Ikroons/Website/confettidesign.com.au/wp-content/themes/maison/styled96d.css	(from https://confettidesign.com.au/)
17:47:17	19107/19107	---MCZ	200	added ('OK')	text/css	etag:W/%226012390b-4aa3%22	https://confettidesign.com.au/wp-content/themes/maison-child/style.css?ver=5.6.1	C:/Ikroons/Website/confettidesign.com.au/wp-content/themes/maison-child/styled96d.css	(from https://confettidesign.com.au/)
17:47:17	1776/1776	---M-Z	200	added ('OK')	text/css	etag:W/%226f0-qUoFmzF4tK3sCeMoGs4oGaMAlaQ%22	https://cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick.css?ver=5.6.1	C:/Ikroons/Website/cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slickd96d.css	(from https://confettidesign.com.au/)
17:47:17	3145/3145	---M-Z	200	added ('OK')	text/css	etag:W/%22c49-gaQ0+U8rESTzIyu4bylE+C+yOsA%22	https://cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick-theme.css?ver=5.6.1	C:/Ikroons/Website/cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick-themed96d.css	(from https://confettidesign.com.au/)
17:47:18	438505/438505	---MCZ	200	added ('OK')	text/css	etag:W/%225d522551-6b0e9%22	https://confettidesign.com.au/wp-content/themes/maison/assets/css/modules.min.css?ver=5.6.1	C:/Ikroons/Website/confettidesign.com.au/wp-content/themes/maison/assets/css/modules.mind96d.css	(from https://confettidesign.com.au/)
17:47:18	31000/31000	---MCZ	200	added ('OK')	text/css	etag:W/%225d522579-7918%22	https://confettidesign.com.au/wp-content/themes/maison/assets/css/font-awesome/css/font-awesome.min.css?ver=5.6.1	C:/Ikroons/Website/confettidesign.com.au/wp-content/themes/maison/assets/css/font-awesome/css/font-awesome.mind96d.css	(from https://confettidesign.com.au/)
17:47:18	21769/21769	---MCZ	200	added ('OK')	text/css	etag:W/%225d52256b-5509%22	https://confettidesign.com.au/wp-content/themes/maison/assets/css/elegant-icons/style.min.css?ver=5.6.1	C:/Ikroons/Website/confettidesign.com.au/wp-content/themes/maison/assets/css/elegant-icons/style.mind96d.css	(from https://confettidesign.com.au/)
17:47:19	51284/51284	---MCZ	200	added ('OK')	text/css	etag:W/%225d522579-c854%22	https://confettidesign.com.au/wp-content/themes/maison/assets/css/ion-icons/css/ionicons.min.css?ver=5.6.1	C:/Ikroons/Website/confettidesign.com.au/wp-content/themes/maison/assets/css/ion-icons/css/ionicons.mind96d.css	(from https://confettidesign.com.au/)
17:47:19	78080/78080	---MCZ	200	added ('OK')	text/css	etag:W/%225d52256b-13100%22	https://confettidesign.com.au/wp-content/themes/maison/assets/css/linea-icons/style.css?ver=5.6.1	C:/Ikroons/Website/confettidesign.com.au/wp-content/themes/maison/assets/css/linea-icons/styled96d.css	(from https://confettidesign.com.au/)
17:47:19	12343/12343	---MCZ	200	added ('OK')	text/css	etag:W/%225d52256b-3037%22	https://confettidesign.com.au/wp-content/themes/maison/assets/css/simple-line-icons/simple-line-icons.css?ver=5.6.1	C:/Ikroons/Website/confettidesign.com.au/wp-content/themes/maison/assets/css/simple-line-icons/simple-line-iconsd96d.css	(from https://confettidesign.com.au/)
17:47:20	11256/11256	---MCZ	200	added ('OK')	text/css	etag:W/%225ff645f8-2bf8%22	https://confettidesign.com.au/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.16	C:/Ikroons/Website/confettidesign.com.au/wp-includes/js/mediaelement/mediaelementplayer-legacy.min08e1.css	(from https://confettidesign.com.au/)
17:47:20	4186/4186	---MCZ	200	added ('OK')	text/css	etag:W/%225dd392d9-105a%22	https://confettidesign.com.au/wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=5.6.1	C:/Ikroons/Website/confettidesign.com.au/wp-includes/js/mediaelement/wp-mediaelement.mind96d.css	(from https://confettidesign.com.au/)
17:47:20	9852/9852	---MCZ	200	added ('OK')	text/css	etag:W/%2260136d88-267c%22	https://confettidesign.com.au/wp-content/themes/maison/assets/css/style_dynamic.css?ver=1611885960	C:/Ikroons/Website/confettidesign.com.au/wp-content/themes/maison/assets/css/style_dynamic6553.css	(from https://confettidesign.com.au/)
17:47:20	49781/49781	---MCZ	200	added ('OK')	text/css	etag:W/%225d522551-c275%22	https://confettidesign.com.au/wp-content/themes/maison/assets/css/modules-responsive.min.css?ver=5.6.1	C:/Ikroons/Website/confettidesign.com.au/wp-content/themes/maison/assets/css/modules-responsive.mind96d.css	(from https://confettidesign.com.au/)
17:47:21	2163/2163	---MCZ	200	added ('OK')	text/css	etag:W/%2260136d88-873%22	https://confettidesign.com.au/wp-content/themes/maison/assets/css/style_dynamic_responsive.css?ver=1611885960	C:/Ikroons/Website/confettidesign.com.au/wp-content/themes/maison/assets/css/style_dynamic_responsive6553.css	(from https://confettidesign.com.au/)
17:47:21	485416/485416	---MCZ	200	added ('OK')	text/css	etag:W/%225f7fd846-76828%22	https://confettidesign.com.au/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1	C:/Ikroons/Website/confettidesign.com.au/wp-content/plugins/js_composer/assets/css/js_composer.minaec2.css	(from https://confettidesign.com.au/)
17:47:22	23029/23029	---MCZ	200	added ('OK')	text/css	etag:W/%225d522471-59f5%22	https://confettidesign.com.au/wp-content/plugins/appointments/css/front.css?ver=2.4.2	C:/Ikroons/Website/confettidesign.com.au/wp-content/plugins/appointments/css/fronta305.css	(from https://confettidesign.com.au/)
17:47:22	89496/89496	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ff645f8-15d98%22	https://confettidesign.com.au/wp-includes/js/jquery/jquery.min.js?ver=3.5.1	C:/Ikroons/Website/confettidesign.com.au/wp-includes/js/jquery/jquery.min9d52.js	(from https://confettidesign.com.au/)
17:47:22	11224/11224	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ff645f8-2bd8%22	https://confettidesign.com.au/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	C:/Ikroons/Website/confettidesign.com.au/wp-includes/js/jquery/jquery-migrate.mind617.js	(from https://confettidesign.com.au/)
17:47:22	1181/1181	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d522560-49d%22	https://confettidesign.com.au/wp-content/plugins/WP_Estimation_Form/assets/js/lfb_frontend.min.js?ver=9.596	C:/Ikroons/Website/confettidesign.com.au/wp-content/plugins/WP_Estimation_Form/assets/js/lfb_frontend.min54c0.js	(from https://confettidesign.com.au/)
17:47:23	10530/10530	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ffd99df-2922%22	https://confettidesign.com.au/wp-content/plugins/g-business-reviews-rating/wp/js/js.js?ver=5.6.1	C:/Ikroons/Website/confettidesign.com.au/wp-content/plugins/g-business-reviews-rating/wp/js/jsd96d.js	(from https://confettidesign.com.au/)
17:47:23	110419/110419	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d522579-1af53%22	https://confettidesign.com.au/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.tools.min.js?ver=5.4.8.3	C:/Ikroons/Website/confettidesign.com.au/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.tools.minf542.js	(from https://confettidesign.com.au/)
17:47:24	64943/64943	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d522579-fdaf%22	https://confettidesign.com.au/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.revolution.min.js?ver=5.4.8.3	C:/Ikroons/Website/confettidesign.com.au/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.revolution.minf542.js	(from https://confettidesign.com.au/)
17:47:24	42863/42863	---M-Z	200	added ('OK')	application/javascript	etag:W/%22a76f-O0GzvJVmhQFaNHoiOOcdsp36Dbs%22	https://cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick.min.js?ver=5.6.1	C:/Ikroons/Website/cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick.mind96d.js	(from https://confettidesign.com.au/)
17:47:24	41151/41151	---MCZ	200	added ('OK')	application/json	date:Mon,%2008%20Feb%202021%2006:47:25%20GMT	https://confettidesign.com.au/wp-json/wp/v2/pages/6891	C:/Ikroons/Website/confettidesign.com.au/wp-json/wp/v2/pages/6891.json	(from https://confettidesign.com.au/)
17:47:25	102012/102012	---MCZ	200	added ('OK')	application/json	date:Mon,%2008%20Feb%202021%2006:47:25%20GMT	https://confettidesign.com.au/wp-json/	C:/Ikroons/Website/confettidesign.com.au/wp-json/index.html	(from https://confettidesign.com.au/)
17:47:25	840/840	---MCZ	200	added ('OK')	text/xml	date:Mon,%2008%20Feb%202021%2006:47:25%20GMT	https://confettidesign.com.au/xmlrpc.php?rsd	C:/Ikroons/Website/confettidesign.com.au/xmlrpc0db0.php	(from https://confettidesign.com.au/)
17:47:25	1045/1045	---MCZ	200	added ('OK')	text/xml	etag:W/%225d522441-415%22	https://confettidesign.com.au/wp-includes/wlwmanifest.xml	C:/Ikroons/Website/confettidesign.com.au/wp-includes/wlwmanifest.xml	(from https://confettidesign.com.au/)
17:47:26	2717/2717	---MCZ	200	added ('OK')	application/json	date:Mon,%2008%20Feb%202021%2006:47:26%20GMT	https://confettidesign.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconfettidesign.com.au%2F	C:/Ikroons/Website/confettidesign.com.au/wp-json/oembed/1.0/embed1850.json	(from https://confettidesign.com.au/)
17:47:26	2863/2863	---MCZ	200	added ('OK')	text/xml	date:Mon,%2008%20Feb%202021%2006:47:26%20GMT	https://confettidesign.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconfettidesign.com.au%2F&format=xml	C:/Ikroons/Website/confettidesign.com.au/wp-json/oembed/1.0/embed4971	(from https://confettidesign.com.au/)
17:47:26	8404/8404	---M--	200	added ('OK')	image/png	etag:%225d5224a1-20d4%22	https://confettidesign.com.au/wp-content/uploads/2017/07/logo_favicon.png	C:/Ikroons/Website/confettidesign.com.au/wp-content/uploads/2017/07/logo_favicon.png	(from https://confettidesign.com.au/)
17:47:27	93376/93376	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2008%20Feb%202021%2006:47:27%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/Ikroons/Website/connect.facebook.net/en_US/fbevents.js	(from https://confettidesign.com.au/)
17:47:27	128902/128902	---M--	200	added ('OK')	image/jpeg	etag:%225d522471-1f786%22	https://confettidesign.com.au/wp-content/uploads/2017/03/Clarity-Process-Bonus-Section-Confetti-Design_edited2-.jpg?id=11175	C:/Ikroons/Website/confettidesign.com.au/wp-content/uploads/2017/03/Clarity-Process-Bonus-Section-Confetti-Design_edited2-d528.jpg	(from https://confettidesign.com.au/)
17:47:27	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Mon,%2008%20Feb%202021%2006:47:27%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Ikroons/Website/www.googletagmanager.com/gtm.245445.delayed	(from https://confettidesign.com.au/)
17:47:28	0/0	---M--	410	error ('GONE')	application/javascript	date:Mon,%2008%20Feb%202021%2006:47:28%20GMT	http://script.crazyegg.com/pages/scripts/0078/4410.js	C:/Ikroons/Website/script.crazyegg.com/pages/scripts/0078/4410.25.delayed	(from https://confettidesign.com.au/)
17:47:29	162/162	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Feb%202021%2006:47:29%20GMT	https://confettidesign.com.au/static.olark.com/jsclient/loader.js	C:/Ikroons/Website/confettidesign.com.au/static.olark.com/jsclient/loader.js	(from https://confettidesign.com.au/)
17:47:29	2945/2945	---M--	200	added ('OK')	image/png	etag:%225d5224cd-b81%22	https://confettidesign.com.au/wp-content/uploads/2018/01/logo_confetti2.png	C:/Ikroons/Website/confettidesign.com.au/wp-content/uploads/2018/01/logo_confetti2.png	(from https://confettidesign.com.au/)
17:47:31	170037/170037	---M--	200	added ('OK')	image/jpeg	etag:%225d5224cd-29835%22	https://confettidesign.com.au/wp-content/uploads/2018/01/slider_home_01_left.jpg	C:/Ikroons/Website/confettidesign.com.au/wp-content/uploads/2018/01/slider_home_01_left.jpg	(from https://confettidesign.com.au/)
17:47:31	110448/110448	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Feb%202021%2006:47:30%20GMT	https://confettidesign.com.au/small-business-web-design-bayside/	C:/Ikroons/Website/confettidesign.com.au/small-business-web-design-bayside/index.html	(from https://confettidesign.com.au/)
17:47:31	106879/106879	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Feb%202021%2006:47:30%20GMT	https://confettidesign.com.au/johannah-barton/	C:/Ikroons/Website/confettidesign.com.au/johannah-barton/index.html	(from https://confettidesign.com.au/)
17:47:31	107638/107638	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Feb%202021%2006:47:31%20GMT	https://confettidesign.com.au/the-confetti-clarity-process/	C:/Ikroons/Website/confettidesign.com.au/the-confetti-clarity-process/index.html	(from https://confettidesign.com.au/)
17:47:32	128301/128301	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Feb%202021%2006:47:31%20GMT	https://confettidesign.com.au/web-design-bayside-melbourne/	C:/Ikroons/Website/confettidesign.com.au/web-design-bayside-melbourne/index.html	(from https://confettidesign.com.au/)
17:47:32	106274/106274	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Feb%202021%2006:47:32%20GMT	https://confettidesign.com.au/the-confetti-clarity-process	C:/Ikroons/Website/confettidesign.com.au/the-confetti-clarity-process.html	(from https://confettidesign.com.au/)
17:47:33	123946/123946	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Feb%202021%2006:47:32%20GMT	https://confettidesign.com.au/seo-services-melbourne/	C:/Ikroons/Website/confettidesign.com.au/seo-services-melbourne/index.html	(from https://confettidesign.com.au/)
17:47:33	45507/45507	---M--	200	added ('OK')	image/jpeg	etag:%225d522500-b1c3%22	https://confettidesign.com.au/wp-content/uploads/2018/01/miei-featured-image-550x550.jpg	C:/Ikroons/Website/confettidesign.com.au/wp-content/uploads/2018/01/miei-featured-image-550x550.jpg	(from https://confettidesign.com.au/)
17:47:33	119029/119029	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Feb%202021%2006:47:33%20GMT	https://confettidesign.com.au/shopify-developer/	C:/Ikroons/Website/confettidesign.com.au/shopify-developer/index.html	(from https://confettidesign.com.au/)
17:47:34	118726/118726	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Feb%202021%2006:47:32%20GMT	https://confettidesign.com.au/wordpress-website-support-services/	C:/Ikroons/Website/confettidesign.com.au/wordpress-website-support-services/index.html	(from https://confettidesign.com.au/)
17:47:34	106850/106850	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Feb%202021%2006:47:34%20GMT	https://confettidesign.com.au/ecommerce-conversion/	C:/Ikroons/Website/confettidesign.com.au/ecommerce-conversion/index.html	(from https://confettidesign.com.au/)
17:47:34	113097/113097	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Feb%202021%2006:47:33%20GMT	https://confettidesign.com.au/shopify-vs-woo-commerce-which-is-better/	C:/Ikroons/Website/confettidesign.com.au/shopify-vs-woo-commerce-which-is-better/index.html	(from https://confettidesign.com.au/)
17:47:35	25412/25412	---M--	200	added ('OK')	image/jpeg	etag:%225d522551-6344%22	https://confettidesign.com.au/wp-content/uploads/2019/07/Cornwalls-Confetti-Design-Melbourne-website-design-agency-featured-image-550x550.jpg	C:/Ikroons/Website/confettidesign.com.au/wp-content/uploads/2019/07/Cornwalls-Confetti-Design-Melbourne-website-design-agency-featured-image-550x550.jpg	(from https://confettidesign.com.au/)
17:47:36	98890/98890	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Feb%202021%2006:47:35%20GMT	https://confettidesign.com.au/ecommerce-seo/	C:/Ikroons/Website/confettidesign.com.au/ecommerce-seo/index.html	(from https://confettidesign.com.au/)
17:47:36	30364/30364	---M--	200	added ('OK')	image/jpeg	etag:%225d522551-769c%22	https://confettidesign.com.au/wp-content/uploads/2019/07/Dora-Confetti-Design-Melbourne-website-design-agency-featured-image-550x550.jpg	C:/Ikroons/Website/confettidesign.com.au/wp-content/uploads/2019/07/Dora-Confetti-Design-Melbourne-website-design-agency-featured-image-550x550.jpg	(from https://confettidesign.com.au/)
17:47:36	100261/100261	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Feb%202021%2006:47:35%20GMT	https://confettidesign.com.au/ecommerce-support/	C:/Ikroons/Website/confettidesign.com.au/ecommerce-support/index.html	(from https://confettidesign.com.au/)
17:47:36	94132/94132	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Feb%202021%2006:47:35%20GMT	https://confettidesign.com.au/members/	C:/Ikroons/Website/confettidesign.com.au/members/index.html	(from https://confettidesign.com.au/)
17:47:37	92860/92860	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Feb%202021%2006:47:37%20GMT	https://confettidesign.com.au/online-course/	C:/Ikroons/Website/confettidesign.com.au/online-course/index.html	(from https://confettidesign.com.au/)
17:47:37	119995/119995	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Feb%202021%2006:47:37%20GMT	https://confettidesign.com.au/female-branding-agency-melbourne/	C:/Ikroons/Website/confettidesign.com.au/female-branding-agency-melbourne/index.html	(from https://confettidesign.com.au/)
17:47:37	28101/28101	---M--	200	added ('OK')	image/jpeg	etag:%225d522551-6dc5%22	https://confettidesign.com.au/wp-content/uploads/2019/07/Ergomotion-Confetti-Design-Melbourne-website-design-agency-featured-image-550x550.jpg	C:/Ikroons/Website/confettidesign.com.au/wp-content/uploads/2019/07/Ergomotion-Confetti-Design-Melbourne-website-design-agency-featured-image-550x550.jpg	(from https://confettidesign.com.au/)
17:47:38	169374/169374	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Feb%202021%2006:47:38%20GMT	https://confettidesign.com.au/small-business-website-design-portfolio/	C:/Ikroons/Website/confettidesign.com.au/small-business-website-design-portfolio/index.html	(from https://confettidesign.com.au/)
17:47:38	119498/119498	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Feb%202021%2006:47:38%20GMT	https://confettidesign.com.au/website-design-bentleigh/	C:/Ikroons/Website/confettidesign.com.au/website-design-bentleigh/index.html	(from https://confettidesign.com.au/)
17:47:38	117532/117532	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Feb%202021%2006:47:38%20GMT	https://confettidesign.com.au/website-design-black-rock/	C:/Ikroons/Website/confettidesign.com.au/website-design-black-rock/index.html	(from https://confettidesign.com.au/)
17:47:39	40628/40628	---M--	200	added ('OK')	image/jpeg	etag:%225d522551-9eb4%22	https://confettidesign.com.au/wp-content/uploads/2019/07/Fizzkidz-Confetti-Design-Melbourne-website-design-agency-renee-featured-image-550x550.jpg	C:/Ikroons/Website/confettidesign.com.au/wp-content/uploads/2019/07/Fizzkidz-Confetti-Design-Melbourne-website-design-agency-renee-featured-image-550x550.jpg	(from https://confettidesign.com.au/)
17:47:39	258568/258568	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Feb%202021%2006:47:38%20GMT	https://confettidesign.com.au/small-business-web-design-branding-articles/	C:/Ikroons/Website/confettidesign.com.au/small-business-web-design-branding-articles/index.html	(from https://confettidesign.com.au/)
17:47:39	119203/119203	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Feb%202021%2006:47:39%20GMT	https://confettidesign.com.au/website-design-brighton/	C:/Ikroons/Website/confettidesign.com.au/website-design-brighton/index.html	(from https://confettidesign.com.au/)
17:47:39	119524/119524	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Feb%202021%2006:47:39%20GMT	https://confettidesign.com.au/website-design-caufield/	C:/Ikroons/Website/confettidesign.com.au/website-design-caufield/index.html	(from https://confettidesign.com.au/)
17:47:40	35083/35083	---M--	200	added ('OK')	image/jpeg	etag:%225d522551-890b%22	https://confettidesign.com.au/wp-content/uploads/2019/07/My-Lollies-Confetti-Design-Melbourne-website-design-agency-featured-image-550x550.jpg	C:/Ikroons/Website/confettidesign.com.au/wp-content/uploads/2019/07/My-Lollies-Confetti-Design-Melbourne-website-design-agency-featured-image-550x550.jpg	(from https://confettidesign.com.au/)
17:47:40	118822/118822	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Feb%202021%2006:47:40%20GMT	https://confettidesign.com.au/website-design-cheltenham/	C:/Ikroons/Website/confettidesign.com.au/website-design-cheltenham/index.html	(from https://confettidesign.com.au/)
17:47:41	118291/118291	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Feb%202021%2006:47:40%20GMT	https://confettidesign.com.au/website-design-elwood/	C:/Ikroons/Website/confettidesign.com.au/website-design-elwood/index.html	(from https://confettidesign.com.au/)
17:47:41	118726/118726	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Feb%202021%2006:47:40%20GMT	https://confettidesign.com.au/website-design-gardenvale/	C:/Ikroons/Website/confettidesign.com.au/website-design-gardenvale/index.html	(from https://confettidesign.com.au/)
17:47:41	32904/32904	---M--	200	added ('OK')	image/jpeg	etag:%225d522551-8088%22	https://confettidesign.com.au/wp-content/uploads/2019/07/Signsmart-Confetti-Design-Melbourne-website-design-agency-featured-image-550x550.jpg	C:/Ikroons/Website/confettidesign.com.au/wp-content/uploads/2019/07/Signsmart-Confetti-Design-Melbourne-website-design-agency-featured-image-550x550.jpg	(from https://confettidesign.com.au/)
17:47:41	118622/118622	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Feb%202021%2006:47:41%20GMT	https://confettidesign.com.au/website-design-hampton/	C:/Ikroons/Website/confettidesign.com.au/website-design-hampton/index.html	(from https://confettidesign.com.au/)
17:47:42	118601/118601	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Feb%202021%2006:47:41%20GMT	https://confettidesign.com.au/website-design-highett/	C:/Ikroons/Website/confettidesign.com.au/website-design-highett/index.html	(from https://confettidesign.com.au/)
17:47:42	118292/118292	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Feb%202021%2006:47:42%20GMT	https://confettidesign.com.au/website-design-malvern/	C:/Ikroons/Website/confettidesign.com.au/website-design-malvern/index.html	(from https://confettidesign.com.au/)
17:47:42	29334/29334	---M--	200	added ('OK')	image/jpeg	etag:%225d522551-7296%22	https://confettidesign.com.au/wp-content/uploads/2019/07/Schepisi-Confetti-Design-Melbourne-website-design-agency-featured-image-550x550.jpg	C:/Ikroons/Website/confettidesign.com.au/wp-content/uploads/2019/07/Schepisi-Confetti-Design-Melbourne-website-design-agency-featured-image-550x550.jpg	(from https://confettidesign.com.au/)
17:47:43	122822/122822	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Feb%202021%2006:47:42%20GMT	https://confettidesign.com.au/website-design-melbourne-cbd/	C:/Ikroons/Website/confettidesign.com.au/website-design-melbourne-cbd/index.html	(from https://confettidesign.com.au/)
17:47:43	118905/118905	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Feb%202021%2006:47:42%20GMT	https://confettidesign.com.au/website-design-mentone/	C:/Ikroons/Website/confettidesign.com.au/website-design-mentone/index.html	(from https://confettidesign.com.au/)
17:47:43	119104/119104	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Feb%202021%2006:47:43%20GMT	https://confettidesign.com.au/website-design-moorabbin/	C:/Ikroons/Website/confettidesign.com.au/website-design-moorabbin/index.html	(from https://confettidesign.com.au/)
17:47:43	22650/22650	---M--	200	added ('OK')	image/jpeg	etag:%225e953a49-587a%22	https://confettidesign.com.au/wp-content/uploads/2020/04/purelyChristmas_apple-desktop-550x550.jpg	C:/Ikroons/Website/confettidesign.com.au/wp-content/uploads/2020/04/purelyChristmas_apple-desktop-550x550.jpg	(from https://confettidesign.com.au/)
17:47:44	117545/117545	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Feb%202021%2006:47:43%20GMT	https://confettidesign.com.au/website-design-sandringham/	C:/Ikroons/Website/confettidesign.com.au/website-design-sandringham/index.html	(from https://confettidesign.com.au/)
17:47:44	118577/118577	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Feb%202021%2006:47:44%20GMT	https://confettidesign.com.au/website-design-st-kilda/	C:/Ikroons/Website/confettidesign.com.au/website-design-st-kilda/index.html	(from https://confettidesign.com.au/)
17:47:44	85453/85453	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Feb%202021%2006:47:44%20GMT	https://confettidesign.com.au/contact-us-for-a-free-quote/	C:/Ikroons/Website/confettidesign.com.au/contact-us-for-a-free-quote/index.html	(from https://confettidesign.com.au/)
17:47:44	89966/89966	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Feb%202021%2006:47:44%20GMT	https://confettidesign.com.au/confetti-design-terms-and-conditions/	C:/Ikroons/Website/confettidesign.com.au/confetti-design-terms-and-conditions/index.html	(from https://confettidesign.com.au/)
17:47:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2008%20Feb%202021%2006:47:44%20GMT	https://confettidesign.com.au/portfolio	C:/Ikroons/Website/confettidesign.com.au/portfolio	(from https://confettidesign.com.au/)
17:47:45	91795/91795	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Feb%202021%2006:47:45%20GMT	https://confettidesign.com.au/portfolio-category/homepage/	C:/Ikroons/Website/confettidesign.com.au/portfolio-category/homepage/index.html	(from https://confettidesign.com.au/)
